topic_id,tokens1_19,match,ngramms,profondeur,BT1,MT,Domain
EU_en_Pres2-50_11,fishing|vessels|community|zone|species|catches|fishery|fish|fisheries|vessel|sea|stocks|catch|north|measures|quotas|ices|waters|herring,vessel,1,2,maritime transport,MT 4821 maritime and inland waterway transport,48 TRANSPORT
EU_en_Pres2-50_11,fishing|vessels|community|zone|species|catches|fishery|fish|fisheries|vessel|sea|stocks|catch|north|measures|quotas|ices|waters|herring,fisheries,1,1,fisheries,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
EU_en_Pres2-50_11,fishing|vessels|community|zone|species|catches|fishery|fish|fisheries|vessel|sea|stocks|catch|north|measures|quotas|ices|waters|herring,fish,1,2,fishery resources,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
EU_en_Pres2-50_11,fishing|vessels|community|zone|species|catches|fishery|fish|fisheries|vessel|sea|stocks|catch|north|measures|quotas|ices|waters|herring,fisheries,1,1,fisheries,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
EU_en_Pres2-50_11,fishing|vessels|community|zone|species|catches|fishery|fish|fisheries|vessel|sea|stocks|catch|north|measures|quotas|ices|waters|herring,vessel,1,2,maritime transport,MT 4821 maritime and inland waterway transport,48 TRANSPORT
EU_en_Pres2-50_11,fishing|vessels|community|zone|species|catches|fishery|fish|fisheries|vessel|sea|stocks|catch|north|measures|quotas|ices|waters|herring,sea,1,2,geophysical environment,MT 5211 natural environment,52 ENVIRONMENT
EU_en_Pres2-50_11,fishing|vessels|community|zone|species|catches|fishery|fish|fisheries|vessel|sea|stocks|catch|north|measures|quotas|ices|waters|herring,stock,1,2,storage,MT 2036 distributive trades,20 TRADE
EU_en_Pres2-50_11,fishing|vessels|community|zone|species|catches|fishery|fish|fisheries|vessel|sea|stocks|catch|north|measures|quotas|ices|waters|herring,quota,1,3,non-tariff barrier,MT 2021 international trade,20 TRADE
EU_en_Pres2-50_11,fishing|vessels|community|zone|species|catches|fishery|fish|fisheries|vessel|sea|stocks|catch|north|measures|quotas|ices|waters|herring,ice,1,4,water,MT 5211 natural environment,52 ENVIRONMENT
EU_en_Pres2-50_11,fishing|vessels|community|zone|species|catches|fishery|fish|fisheries|vessel|sea|stocks|catch|north|measures|quotas|ices|waters|herring,water,1,3,aquatic environment,MT 5211 natural environment,52 ENVIRONMENT
EU_en_Pres2-50_11,fishing|vessels|community|zone|species|catches|fishery|fish|fisheries|vessel|sea|stocks|catch|north|measures|quotas|ices|waters|herring,fishing vessel,2,3,fishing fleet,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
EU_en_Pres2-50_11,fishing|vessels|community|zone|species|catches|fishery|fish|fisheries|vessel|sea|stocks|catch|north|measures|quotas|ices|waters|herring,species of fish,3,2,fishery resources,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
EU_en_Pres2-50_11,fishing|vessels|community|zone|species|catches|fishery|fish|fisheries|vessel|sea|stocks|catch|north|measures|quotas|ices|waters|herring,fishing vessel,2,3,fishing fleet,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
EU_en_Pres2-50_11,fishing|vessels|community|zone|species|catches|fishery|fish|fisheries|vessel|sea|stocks|catch|north|measures|quotas|ices|waters|herring,sea fishing,2,2,fishing grounds,MT 5641 fisheries,"56 AGRICULTURE, FORESTRY AND FISHERIES"
EU_en_Pres2-50_12,benefits|State|persons|social|member|insurance|legislation|person|employed|pension|institution|family|article|security|residence|paragraph|self-employed|scheme|worker,State,1,1,State,MT 0406 political framework,04 POLITICS
EU_en_Pres2-50_12,benefits|State|persons|social|member|insurance|legislation|person|employed|pension|institution|family|article|security|residence|paragraph|self-employed|scheme|worker,personality,1,3,psychology,MT 3611 humanities,36 SCIENCE
EU_en_Pres2-50_12,benefits|State|persons|social|member|insurance|legislation|person|employed|pension|institution|family|article|security|residence|paragraph|self-employed|scheme|worker,socialism,1,2,political ideology,MT 0406 political framework,04 POLITICS
EU_en_Pres2-50_12,benefits|State|persons|social|member|insurance|legislation|person|employed|pension|institution|family|article|security|residence|paragraph|self-employed|scheme|worker,insurance,1,1,insurance,MT 2431 insurance,24 FINANCE
EU_en_Pres2-50_12,benefits|State|persons|social|member|insurance|legislation|person|employed|pension|institution|family|article|security|residence|paragraph|self-employed|scheme|worker,legislation,1,2,source of law,MT 1206 sources and branches of the law,12 LAW
EU_en_Pres2-50_12,benefits|State|persons|social|member|insurance|legislation|person|employed|pension|institution|family|article|security|residence|paragraph|self-employed|scheme|worker,personality,1,3,psychology,MT 3611 humanities,36 SCIENCE
EU_en_Pres2-50_12,benefits|State|persons|social|member|insurance|legislation|person|employed|pension|institution|family|article|security|residence|paragraph|self-employed|scheme|worker,employee,1,2,occupational status,MT 4411 labour market,44 EMPLOYMENT AND WORKING CONDITIONS
EU_en_Pres2-50_12,benefits|State|persons|social|member|insurance|legislation|person|employed|pension|institution|family|article|security|residence|paragraph|self-employed|scheme|worker,pensioner,1,2,termination of employment,MT 4406 employment,44 EMPLOYMENT AND WORKING CONDITIONS
EU_en_Pres2-50_12,benefits|State|persons|social|member|insurance|legislation|person|employed|pension|institution|family|article|security|residence|paragraph|self-employed|scheme|worker,family,1,1,family,MT 2806 family,28 SOCIAL QUESTIONS
EU_en_Pres2-50_12,benefits|State|persons|social|member|insurance|legislation|person|employed|pension|institution|family|article|security|residence|paragraph|self-employed|scheme|worker,securities,1,2,financial market,MT 2421 free movement of capital,24 FINANCE
EU_en_Pres2-50_12,benefits|State|persons|social|member|insurance|legislation|person|employed|pension|institution|family|article|security|residence|paragraph|self-employed|scheme|worker,residence,1,2,geographical distribution of the population,MT 2816 demography and population,28 SOCIAL QUESTIONS
EU_en_Pres2-50_12,benefits|State|persons|social|member|insurance|legislation|person|employed|pension|institution|family|article|security|residence|paragraph|self-employed|scheme|worker,self-employment,1,2,employment structure,MT 4406 employment,44 EMPLOYMENT AND WORKING CONDITIONS
EU_en_Pres2-50_12,benefits|State|persons|social|member|insurance|legislation|person|employed|pension|institution|family|article|security|residence|paragraph|self-employed|scheme|worker,worker ,1,2,labour force,MT 4411 labour market,44 EMPLOYMENT AND WORKING CONDITIONS
EU_en_Pres2-50_12,benefits|State|persons|social|member|insurance|legislation|person|employed|pension|institution|family|article|security|residence|paragraph|self-employed|scheme|worker,family benefit,2,3,social-security benefit,MT 2836 social protection,28 SOCIAL QUESTIONS
EU_en_Pres2-50_13,research|programme|project|field|development|projects|action|work|committee|programmes|scientific|materials|activities|european|results|technology|technical|studies|study,research,1,1,research,MT 6416 research and intellectual property,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
EU_en_Pres2-50_13,research|programme|project|field|development|projects|action|work|committee|programmes|scientific|materials|activities|european|results|technology|technical|studies|study,programmer,1,2,computer systems,MT 3236 information technology and data processing,32 EDUCATION AND COMMUNICATIONS
EU_en_Pres2-50_13,research|programme|project|field|development|projects|action|work|committee|programmes|scientific|materials|activities|european|results|technology|technical|studies|study,work,1,1,work,MT 4416 organisation of work and working conditions,44 EMPLOYMENT AND WORKING CONDITIONS
EU_en_Pres2-50_13,research|programme|project|field|development|projects|action|work|committee|programmes|scientific|materials|activities|european|results|technology|technical|studies|study,committee ,1,2,EU office or agency,MT 1006 EU institutions and European civil service,10 EUROPEAN UNION
EU_en_Pres2-50_13,research|programme|project|field|development|projects|action|work|committee|programmes|scientific|materials|activities|european|results|technology|technical|studies|study,programmer,1,2,computer systems,MT 3236 information technology and data processing,32 EDUCATION AND COMMUNICATIONS
EU_en_Pres2-50_13,research|programme|project|field|development|projects|action|work|committee|programmes|scientific|materials|activities|european|results|technology|technical|studies|study,Europeanism,1,3,European integration,MT 1016 European construction,10 EUROPEAN UNION
EU_en_Pres2-50_13,research|programme|project|field|development|projects|action|work|committee|programmes|scientific|materials|activities|european|results|technology|technical|studies|study,technology,1,1,technology,MT 6411 technology and technical regulations,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
EU_en_Pres2-50_13,research|programme|project|field|development|projects|action|work|committee|programmes|scientific|materials|activities|european|results|technology|technical|studies|study,scientific research,2,2,research,MT 6416 research and intellectual property,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
EU_en_Pres2-50_13,research|programme|project|field|development|projects|action|work|committee|programmes|scientific|materials|activities|european|results|technology|technical|studies|study,research results,2,2,research,MT 6416 research and intellectual property,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
EU_en_Pres2-50_13,research|programme|project|field|development|projects|action|work|committee|programmes|scientific|materials|activities|european|results|technology|technical|studies|study,technological research,2,2,research,MT 6416 research and intellectual property,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
EU_en_Pres2-50_13,research|programme|project|field|development|projects|action|work|committee|programmes|scientific|materials|activities|european|results|technology|technical|studies|study,technical research,2,2,research,MT 6416 research and intellectual property,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
EU_en_Pres2-50_14,rate|growth|economic|policy|rates|increase|monetary|countries|investment|year|prices|inflation|price|real|public|community|level|balance|demand,rates,1,2,tax on income,MT 2446 taxation,24 FINANCE
EU_en_Pres2-50_14,rate|growth|economic|policy|rates|increase|monetary|countries|investment|year|prices|inflation|price|real|public|community|level|balance|demand,economics,1,2,social sciences,MT 3611 humanities,36 SCIENCE
EU_en_Pres2-50_14,rate|growth|economic|policy|rates|increase|monetary|countries|investment|year|prices|inflation|price|real|public|community|level|balance|demand,rates,1,2,tax on income,MT 2446 taxation,24 FINANCE
EU_en_Pres2-50_14,rate|growth|economic|policy|rates|increase|monetary|countries|investment|year|prices|inflation|price|real|public|community|level|balance|demand,in country,2,4,euro area,MT 2406 monetary relations,24 FINANCE
EU_en_Pres2-50_14,rate|growth|economic|policy|rates|increase|monetary|countries|investment|year|prices|inflation|price|real|public|community|level|balance|demand,investment,1,1,investment,MT 2426 financing and investment,24 FINANCE
EU_en_Pres2-50_14,rate|growth|economic|policy|rates|increase|monetary|countries|investment|year|prices|inflation|price|real|public|community|level|balance|demand,prices,1,1,prices,MT 2451 prices,24 FINANCE
EU_en_Pres2-50_14,rate|growth|economic|policy|rates|increase|monetary|countries|investment|year|prices|inflation|price|real|public|community|level|balance|demand,inflation,1,2,economic cycle,MT 1611 economic conditions,16 ECONOMICS
EU_en_Pres2-50_14,rate|growth|economic|policy|rates|increase|monetary|countries|investment|year|prices|inflation|price|real|public|community|level|balance|demand,prices,1,1,prices,MT 2451 prices,24 FINANCE
EU_en_Pres2-50_14,rate|growth|economic|policy|rates|increase|monetary|countries|investment|year|prices|inflation|price|real|public|community|level|balance|demand,publication,1,2,document,MT 3221 documentation,32 EDUCATION AND COMMUNICATIONS
EU_en_Pres2-50_14,rate|growth|economic|policy|rates|increase|monetary|countries|investment|year|prices|inflation|price|real|public|community|level|balance|demand,demand,1,1,demand,MT 2016 trade,20 TRADE
EU_en_Pres2-50_14,rate|growth|economic|policy|rates|increase|monetary|countries|investment|year|prices|inflation|price|real|public|community|level|balance|demand,growth policy,2,2,economic policy,MT 1606 economic policy,16 ECONOMICS
EU_en_Pres2-50_14,rate|growth|economic|policy|rates|increase|monetary|countries|investment|year|prices|inflation|price|real|public|community|level|balance|demand,growth rate,2,2,economic development,MT 1611 economic conditions,16 ECONOMICS
EU_en_Pres2-50_15,member|quota|states|tariff|community|shares|share|State|reserves|initial|imports|commission|customs|article|products|period|question|common|quotas,quota,1,3,non-tariff barrier,MT 2021 international trade,20 TRADE
EU_en_Pres2-50_15,member|quota|states|tariff|community|shares|share|State|reserves|initial|imports|commission|customs|article|products|period|question|common|quotas,State,1,1,State,MT 0406 political framework,04 POLITICS
