topic_id,tokens,term,dist,french,length,profondeur,category,link,bt1,mt,domain
Topic 201,intervention agency,intervention agency,0,organisme d'intervention,2,2,descriptor,http://eurovoc.europa.eu/3170,trade policy,MT 2006 trade policy,20 TRADE
Topic 201,regulation community,Community regulation,0,règlement (UE),2,2,used_for,http://eurovoc.europa.eu/3102,EU act,MT 1011 European Union law,10 EUROPEAN UNION
Topic 203,financial protocol,financial protocol,0,protocole financier,2,3,descriptor,http://eurovoc.europa.eu/5827,protocol to an agreement,MT 0806 international affairs,08 INTERNATIONAL RELATIONS
Topic 203,workers association,workers' association,0,syndicat,2,3,used_for,http://eurovoc.europa.eu/3575,social partners,MT 4426 labour law and labour relations,44 EMPLOYMENT AND WORKING CONDITIONS
Topic 204,materials recycling,recycling of materials,0,recyclage des déchets,3,2,used_for,http://eurovoc.europa.eu/2947,waste management,MT 5206 environmental policy,52 ENVIRONMENT
Topic 204,waste recycling,recycling of waste,0,recyclage des déchets,3,2,used_for,http://eurovoc.europa.eu/2947,waste management,MT 5206 environmental policy,52 ENVIRONMENT
Topic 204,waste recycling,waste recycling,0,recyclage des déchets,2,2,descriptor,http://eurovoc.europa.eu/2947,waste management,MT 5206 environmental policy,52 ENVIRONMENT
Topic 204,waste coal,coal waste,0,déchet industriel,2,2,used_for,http://eurovoc.europa.eu/345,waste,MT 5216 deterioration of the environment,52 ENVIRONMENT
Topic 204,waste recovery,recovery of waste,0,recyclage des déchets,3,2,used_for,http://eurovoc.europa.eu/2947,waste management,MT 5206 environmental policy,52 ENVIRONMENT
Topic 205,migration illegal,illegal migration,0,migration illégale,2,4,descriptor,http://eurovoc.europa.eu/1915,migration control,MT 2811 migration,28 SOCIAL QUESTIONS
Topic 205,consumer protection,consumer protection,0,protection du consommateur,2,2,descriptor,http://eurovoc.europa.eu/2836,consumer,MT 2026 consumption,20 TRADE
Topic 205,consumer information,consumer information,0,information du consommateur,2,3,descriptor,http://eurovoc.europa.eu/1425,consumer protection,MT 2026 consumption,20 TRADE
Topic 206,project development,development project,0,plan de développement,2,2,used_for,http://eurovoc.europa.eu/2393,economic planning,MT 1606 economic policy,16 ECONOMICS
Topic 206,construction equipment,construction equipment,0,matériel de construction,2,2,descriptor,http://eurovoc.europa.eu/1830,building industry,MT 6831 building and public works,68 INDUSTRY
Topic 206,medical equipment,medical equipment,0,matériel médical,2,3,used_for,http://eurovoc.europa.eu/3844,organisation of health care,MT 2841 health,28 SOCIAL QUESTIONS
Topic 207,accession community,accession to the Community,0,adhésion à l'Union européenne,4,2,used_for,http://eurovoc.europa.eu/12,enlargement of the Union,MT 1016 European construction,10 EUROPEAN UNION
Topic 208,tax income,income tax,0,impôt sur le revenu,2,1,used_for,http://eurovoc.europa.eu/1326,income tax,MT 2446 taxation,24 FINANCE
Topic 208,tax income,tax on income,0,impôt sur le revenu,3,1,descriptor,http://eurovoc.europa.eu/1326,tax on income,MT 2446 taxation,24 FINANCE
Topic 208,tax capital,tax on capital,0,impôt sur le capital,3,1,descriptor,http://eurovoc.europa.eu/1325,tax on capital,MT 2446 taxation,24 FINANCE
Topic 208,tax law,tax law,0,droit fiscal,2,2,descriptor,http://eurovoc.europa.eu/561,fiscal policy,MT 2446 taxation,24 FINANCE
Topic 210,credit export,export credit,0,crédit à l'exportation,2,3,descriptor,http://eurovoc.europa.eu/287,export financing,MT 2006 trade policy,20 TRADE
Topic 211,stock exchange,stock exchange,0,Bourse des valeurs,2,2,descriptor,http://eurovoc.europa.eu/3233,financial market,MT 2421 free movement of capital,24 FINANCE
Topic 211,stock public,public stock,0,stock public,2,3,descriptor,http://eurovoc.europa.eu/4289,stock,MT 2036 distributive trades,20 TRADE
Topic 211,investment company,investment company,0,société d'investissement,2,2,descriptor,http://eurovoc.europa.eu/4195,financial institution,MT 2416 financial institutions and credit,24 FINANCE
Topic 211,investment public,public investment,0,investissement public,2,2,descriptor,http://eurovoc.europa.eu/1496,investment,MT 2426 financing and investment,24 FINANCE
Topic 211,exchange information,information exchange,0,échange d'information,2,2,used_for,http://eurovoc.europa.eu/616,information,MT 3231 information and information processing,32 EDUCATION AND COMMUNICATIONS
Topic 211,exchange information,exchange of information,0,échange d'information,3,2,descriptor,http://eurovoc.europa.eu/616,information,MT 3231 information and information processing,32 EDUCATION AND COMMUNICATIONS
Topic 211,authorities public,public authorities,0,pouvoirs publics,2,2,descriptor,http://eurovoc.europa.eu/2588,political institution,MT 0406 political framework,04 POLITICS
Topic 211,public information,public information,0,accès à l'information,2,2,used_for,http://eurovoc.europa.eu/453,information policy,MT 3231 information and information processing,32 EDUCATION AND COMMUNICATIONS
Topic 212,seed colza,colza seed,0,colza,2,2,used_for,http://eurovoc.europa.eu/6042,oleaginous plant,MT 6006 plant product,60 AGRI-FOODSTUFFS
Topic 212,seed oil,oil seed,0,plante oléagineuse,2,1,used_for,http://eurovoc.europa.eu/2414,oil seed,MT 6006 plant product,60 AGRI-FOODSTUFFS
Topic 212,seed rape,rape seed,0,colza,2,2,used_for,http://eurovoc.europa.eu/6042,oleaginous plant,MT 6006 plant product,60 AGRI-FOODSTUFFS
Topic 212,colza oil,colza oil,0,huile végétale,2,3,used_for,http://eurovoc.europa.eu/1270,vegetable fats,MT 6016 processed agricultural produce,60 AGRI-FOODSTUFFS
Topic 213,producers aid,aid to producers,0,aide à la production,3,2,used_for,http://eurovoc.europa.eu/797,economic support,MT 1606 economic policy,16 ECONOMICS
Topic 213,production organization,organization of production,0,organisation de la production,3,2,used_for,http://eurovoc.europa.eu/2177,production policy,MT 6406 production,"64 PRODUCTION, TECHNOLOGY AND RESEARCH"
Topic 213,production aid,production aid,0,aide à la production,2,2,descriptor,http://eurovoc.europa.eu/797,economic support,MT 1606 economic policy,16 ECONOMICS
Topic 213,market organization,market organization,0,organisation du marché,2,2,used_for,http://eurovoc.europa.eu/2182,trade policy,MT 2006 trade policy,20 TRADE
Topic 213,system aid,aid system,0,régime d'aide,2,2,descriptor,http://eurovoc.europa.eu/3003,aid policy,MT 0811 cooperation policy,08 INTERNATIONAL RELATIONS
Topic 214,act community,Community act,0,acte de l'UE,2,1,used_for,http://eurovoc.europa.eu/5258,Community act,MT 1011 European Union law,10 EUROPEAN UNION
Topic 214,act accession,act of accession,0,adhésion à l'Union européenne,3,2,used_for,http://eurovoc.europa.eu/12,enlargement of the Union,MT 1016 European construction,10 EUROPEAN UNION
Topic 214,community decision,Community decision,0,décision (UE),2,2,used_for,http://eurovoc.europa.eu/349,EU act,MT 1011 European Union law,10 EUROPEAN UNION
Topic 214,community accession,accession to the Community,0,adhésion à l'Union européenne,4,2,used_for,http://eurovoc.europa.eu/12,enlargement of the Union,MT 1016 European construction,10 EUROPEAN UNION
Topic 214,community regulation,Community regulation,0,règlement (UE),2,2,used_for,http://eurovoc.europa.eu/3102,EU act,MT 1011 European Union law,10 EUROPEAN UNION
Topic 214,council decision,Council Decision,0,décision (UE),2,2,used_for,http://eurovoc.europa.eu/349,EU act,MT 1011 European Union law,10 EUROPEAN UNION
Topic 214,council regulation,Council Regulation,0,règlement (UE),2,2,used_for,http://eurovoc.europa.eu/3102,EU act,MT 1011 European Union law,10 EUROPEAN UNION
Topic 215,national community,Community national,0,ressortissant de l'UE,2,3,used_for,http://eurovoc.europa.eu/3526,national,MT 1231 international law,12 LAW
Topic 216,council europe,Council of Europe,0,Conseil de l'Europe,3,2,descriptor,http://eurovoc.europa.eu/121,European organisation,MT 7611 European organisations,76 INTERNATIONAL ORGANISATIONS
Topic 217,poultry laying,laying poultry,0,volaille pondeuse,2,3,descriptor,http://eurovoc.europa.eu/4746,poultry,MT 5631 agricultural activity,"56 AGRICULTURE, FORESTRY AND FISHERIES"
Topic 219,fruit citrus,citrus fruit,0,agrume,2,2,descriptor,http://eurovoc.europa.eu/693,fruit,MT 6006 plant product,60 AGRI-FOODSTUFFS
Topic 220,commission proposal,Commission proposal,0,proposition (UE),2,3,used_for,http://eurovoc.europa.eu/2809,drafting of EU law,MT 1011 European Union law,10 EUROPEAN UNION
Topic 221,information storage,information storage,0,mémorisation des données,2,2,descriptor,http://eurovoc.europa.eu/3024,data processing,MT 3236 information technology and data processing,32 EDUCATION AND COMMUNICATIONS
Topic 222,commission decision,Commission Decision,0,décision (UE),2,2,used_for,http://eurovoc.europa.eu/349,EU act,MT 1011 European Union law,10 EUROPEAN UNION
Topic 224,delegation commission,Commission Delegation,0,délégation de la Commission,2,3,descriptor,http://eurovoc.europa.eu/4124,European Commission,MT 1006 EU institutions and European civil service,10 EUROPEAN UNION
Topic 224,accession community,accession to the Community,0,adhésion à l'Union européenne,4,2,used_for,http://eurovoc.europa.eu/12,enlargement of the Union,MT 1016 European construction,10 EUROPEAN UNION
Topic 224,transitional period,transitional period (EU),0,période de transition (UE),3,2,descriptor,http://eurovoc.europa.eu/2324,enlargement of the Union,MT 1016 European construction,10 EUROPEAN UNION
Topic 225,community european,European Community,0,Communauté européenne,2,2,descriptor,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 225,communities european,European Communities,0,Communautés européennes,2,1,descriptor,http://eurovoc.europa.eu/26,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 225,economic agreement,economic agreement,0,accord économique,2,2,descriptor,http://eurovoc.europa.eu/2928,international agreement,MT 0806 international affairs,08 INTERNATIONAL RELATIONS
Topic 227,council directive,Council Directive,0,directive (UE),2,2,used_for,http://eurovoc.europa.eu/449,EU act,MT 1011 European Union law,10 EUROPEAN UNION
Topic 229,rate exchange,exchange rate,0,taux de change,2,2,descriptor,http://eurovoc.europa.eu/4390,exchange policy,MT 2411 monetary economics,24 FINANCE
Topic 229,currency exchange,exchange of currency,0,opération de change,3,2,used_for,http://eurovoc.europa.eu/2151,banking,MT 2416 financial institutions and credit,24 FINANCE
Topic 229,account unit,unit of account,0,monnaie européenne,3,1,used_for,http://eurovoc.europa.eu/6332,unit of account,MT 2406 monetary relations,24 FINANCE
Topic 230,tender invitation,invitation to tender,0,appel d'offres,3,2,descriptor,http://eurovoc.europa.eu/2218,public contract,MT 2006 trade policy,20 TRADE
Topic 230,export levy,export levy,0,prélèvement à l'exportation,2,2,descriptor,http://eurovoc.europa.eu/3166,export policy,MT 2006 trade policy,20 TRADE
Topic 230,commission regulation,Commission Regulation,0,règlement (UE),2,2,used_for,http://eurovoc.europa.eu/3102,EU act,MT 1011 European Union law,10 EUROPEAN UNION
Topic 231,establishment freedom,freedom of establishment,0,droit d'établissement,3,3,used_for,http://eurovoc.europa.eu/532,EU employment policy,MT 4406 employment,44 EMPLOYMENT AND WORKING CONDITIONS
Topic 237,policy economic,economic policy,0,politique économique,2,1,descriptor,http://eurovoc.europa.eu/2497,economic policy,MT 1606 economic policy,16 ECONOMICS
Topic 237,policy growth,growth policy,0,politique de développement,2,2,used_for,http://eurovoc.europa.eu/2465,economic policy,MT 1606 economic policy,16 ECONOMICS
Topic 237,policy investment,investment policy,0,politique d'investissement,2,2,descriptor,http://eurovoc.europa.eu/2463,investment,MT 2426 financing and investment,24 FINANCE
Topic 237,policy monetary,monetary policy,0,politique monétaire,2,1,descriptor,http://eurovoc.europa.eu/2510,monetary policy,MT 2411 monetary economics,24 FINANCE
Topic 237,policy community,Community policy,0,politique de l'UE,2,3,used_for,http://eurovoc.europa.eu/2451,EU activity,MT 1016 European construction,10 EUROPEAN UNION
Topic 237,policy public,public policy,0,politique publique,2,2,descriptor,http://eurovoc.europa.eu/8466,public administration,MT 0436 executive power and public service,04 POLITICS
Topic 237,economic growth,economic growth,0,croissance économique,2,2,descriptor,http://eurovoc.europa.eu/310,economic development,MT 1611 economic conditions,16 ECONOMICS
Topic 237,investment community,Community investment,0,investissement de l'UE,2,2,used_for,http://eurovoc.europa.eu/1490,investment,MT 2426 financing and investment,24 FINANCE
Topic 237,investment public,public investment,0,investissement public,2,2,descriptor,http://eurovoc.europa.eu/1496,investment,MT 2426 financing and investment,24 FINANCE
Topic 238,community european,European Community,0,Communauté européenne,2,2,descriptor,http://eurovoc.europa.eu/5343,European Communities,MT 1016 European construction,10 EUROPEAN UNION
Topic 238,commission member,member of the Commission,0,commissaire européen,4,3,used_for,http://eurovoc.europa.eu/4044,European Commission,MT 1006 EU institutions and European civil service,10 EUROPEAN UNION
Topic 238,commission european,European Commission,0,Commission européenne,2,2,descriptor,http://eurovoc.europa.eu/4038,EU institution,MT 1006 EU institutions and European civil service,10 EUROPEAN UNION
Topic 238,union european,European Union,0,Union européenne,2,1,descriptor,http://eurovoc.europa.eu/4060,European Union,MT 1016 European construction,10 EUROPEAN UNION
Topic 242,ecsc loan,ECSC loan,0,prêt CECA,2,4,descriptor,http://eurovoc.europa.eu/2608,Community loan,MT 1021 EU finance,10 EUROPEAN UNION
Topic 243,law case,case law,0,jurisprudence,2,2,used_for,http://eurovoc.europa.eu/1550,source of law,MT 1206 sources and branches of the law,12 LAW
Topic 243,law case,case law (EU),0,jurisprudence (UE),3,2,descriptor,http://eurovoc.europa.eu/1551,EU law,MT 1011 European Union law,10 EUROPEAN UNION
Topic 244,supervisory board,supervisory board,0,cogestion,2,3,used_for,http://eurovoc.europa.eu/6026,worker participation,MT 4426 labour law and labour relations,44 EMPLOYMENT AND WORKING CONDITIONS
Topic 244,management board,board of management,0,conseil de direction,3,2,descriptor,http://eurovoc.europa.eu/447,company structure,MT 4006 business organisation,40 BUSINESS AND COMPETITION
Topic 244,management company,management company,0,holding,2,2,used_for,http://eurovoc.europa.eu/1247,organisation,MT 4016 legal form of organisations,40 BUSINESS AND COMPETITION
Topic 244,management company,company management,0,conseil de direction,2,2,used_for,http://eurovoc.europa.eu/447,company structure,MT 4006 business organisation,40 BUSINESS AND COMPETITION
Topic 244,company european,European company,0,société européenne,2,2,descriptor,http://eurovoc.europa.eu/4202,organisation,MT 4016 legal form of organisations,40 BUSINESS AND COMPETITION
